0.898000
0.905000
0.894000
0.936000
0.921000
1.160000
1.193000
1.075000
1.006000
0.988000
0.836000
0.860000
0.777000
0.820000
0.827000
0.808000
0.783000
0.898000
1.097000
0.952000
0.892000
0.779000
0.882000
0.853000
0.785000
0.733000
1.060000
1.072000
1.027000
0.893000
0.726000
0.870000
0.972000
0.896000
0.944000
0.949000
0.859000
0.822000
0.800000
0.862000
0.840000
0.808000
0.851000
0.818000
0.875000
0.813000
1.078000
0.934000
1.235000
1.214000
1.264000
1.125000
1.257000
1.094000
1.095000
1.276000
1.263000
1.331000
1.197000
1.159000
1.107000
1.108000
1.131000
1.044000
1.105000
1.051000
1.038000
1.120000
1.146000
1.070000
1.107000
1.129000
1.072000
1.043000
1.109000
0.962000
1.140000
1.022000
1.075000
1.220000
1.004000
1.009000
0.978000
0.784000
0.698000
0.739000
0.497000
0.956000
0.448000
0.254000
0.347000
0.770000
0.897000
0.923000
0.959000
0.862000
0.731000
0.780000
0.901000
0.901000
0.738000
1.079000
1.146000
0.909000
0.946000
0.952000
1.034000
1.030000
0.821000
0.851000
0.937000
1.016000
1.227000
1.272000
1.392000
1.365000
1.514000
1.252000
1.177000
1.214000
1.191000
1.316000
1.233000
1.194000
1.221000
1.048000
0.976000
1.184000
1.231000
1.271000
1.078000
1.082000
1.136000
1.178000
1.302000
